authorName,hIndex
Nestoras Chouliaras,1
D. Roy,1
Veronika Bogina,1
Huy Hoang Nhat Do,1
D. Bertsimas,1
Yong Wang,1
Alfonso E. Márquez Chamorro,1
X. Guo,1
Daniel Miller,1
A. Lapidoth,1
A. Moscoso,1
Jerome G. P. Wicker,1
M. Farzandipour,1
K. Schutte,1
J. Stark,1
Bogumil J. Karas,1
E. Pleasance,1
Ester Livshits,1
Liwei Jiang,1
Avinash Kumar,1
G. Viswanath,1
Yue Zhang,1
Phan The Duy,1
Crispin Cowan,1
Adarsh Kumar Singh,1
E. Ozanne,1
A. Masys,1
O. Zilberberg,1
Lom-Messan Hillah,1
Yachen Tang,1
M. Khouzani,1
M. Simmons,1
A. Heppenstall,1
Yuanyuan Zhu,1
A. Edison,1
L. Oneto,1
C. Schulze,1
J. Norbeck,1
M. Sornalakshmi,1
Junqing Lu,1
D. Ona,1
E. Osaba,1
K. Vries,1
Clara Meister,1
A. Murray,1
Emre Yilmaz,1
A. Adamyan,1
Nikki Rousseau,1
Jinsung Yoon,1
E. Docampo,1
Zhuang Yi,1
E. Nascimento,1
Qi Guo,1
Jörg Schreck,1
C. Torney,1
Miguel Ángel Rodríguez-García,1
W. Weng,1
Ruichu Cai,1
Tal Z. Zarsky,1
K. J. Morris,1
Zhihui Wang,1
Xiner Liu,1
Meng Ding,1
N. Chang,1
Stephen E. Lamm,1
Daibo Liu,1
Javen Qinfeng Shi,1
H. Ndlovu,1
Raja Appuswamy,1
T. Marteau,1
Vasiliki Tsaknaki,1
J. Bouwel,1
C. Giffen,1
J. Molka-Danielsen,1
Hazem Zohny,1
Chloé Laure,1
James Bessen,1
S. Lepore,1
D. Reibstein,1
Daniel Rock,1
Paul Patrick F. Balbin,1
Yuanyang Bu,1
Lilian Downie,1
D. Solomatine,1
Nicola Di Mauro,1
D. Andersen,1
D. Mellado,1
Junchi Yang,1
A. Even,1
S. Nazir,1
A. Cortelazzo,1
Tran Thi Ngan,1
Andrea Galassi,1
Ayush Dewan,1
R. Henn,1
Bojan Karlavs,1
Felicia Chong,1
Christopher Klinkmüller,1
B. Hie,1
C. Kenney,1
D. Paithankar,1
M. El-Sharkawy,1
Damiano Torre,1
A. Santangeli,1
Asbjørn William Ammitzbøll Flügge,1
M. Wayne,1
Constantin Houy,1
J. Danaher,1
L. Légat,1
Christy Agbavwe,1
L. Gardinassi,1
Fabio Pinelli,1
K. Olafsdottir,1
S. Sicari,1
Helga Peter,1
J. Allen,1
Deborah Cohen,1
Greg Hamerly,1
Marco Montali,1
S. Javan,1
C. Kuhn,1
Simon M. Lin,1
F. Grodzinsky,1
Jakob Mökander,1
M. Purss,1
R. Richesson,1
Alexandra Uma,1
V. Patriciu,1
Attila Balogh,1
Kai Liu,1
H. Sakamoto,1
A. B. Haque,1
Di Lin,1
K. Slavin,1
Hai Lan,1
Jae-wook Ahn,1
Mingyu Wu,1
D. Sellman,1
Kimiya Zakikhani,1
D. Khullar,1
Gajendra J. Katuwal,1
Jia Wang,1
Chunhong Cao,1
A. Valentian,1
S. Rama Krishna,1
Amy Van Looy,1
B. Chin‐Yee,1
A. Huettner,1
Jan Van den Bussche,1
G. Adda,1
Yue Qin,1
Jingwei Cheng,1
M. Narvekar,1
Xiaoling Deng,1
Weiguo Zheng,1
R. Kwok,1
Fei-fei Huang,1
Ritam Guha,1
A. Neuraz,1
Jimmy J. Lin,1
Mayuresh Kunjir,1
Xiaozhe Ren,1
P. Benhamou,1
José M. Cámara,1
Guangming Li,1
Nathaniel Rabb,1
Haijin Zeng,1
Jiajie Shen,1
Rasmus Wernersson,1
E. Grädel,1
A. Alaa,1
A. Walsh,1
Hoang Nguyen,1
A. Kurian,1
Hamid Behravan,1
M. Holmberg,1
Taejin Kim,1
M. Lang,1
Mohanad Abukmeil,1
Zihan Hong,1
K. Kirkpatrick,1
Qian Huang,1
R. Jailani,1
Stephan Günnemann,1
Can Liu,1
Ding-wen Wang,1
Klaus Lyko,1
Ian Horrocks,1
Thomas Philippon,1
P. Hayton,1
D. Hutchison,1
Oana Balmau,1
Chaoqun Zhan,1
Babak Behzad,1
Stefan Miltchev,1
Xiang Li,1
Wei Wei,1
M. Mangalam,1
Federico Taverna,1
Moshe Shoham,1
P. Castells,1
J. Carvallo,1
Joseph Idziorek,1
M. Machado,1
Piotr Koniusz,1
Peilin Zheng,1
N. Méndez-Sánchez,1
E. Kharlamov,1
M. J. Albizuri,1
W. Leontief,1
S. Yoon,1
Nikiforos Karamanis,1
M. Rinaldi,1
M. Malshe,1
Lindsay Weinberg,1
P. M. Yawalkar,1
A. Gonzalez-Tendero,1
Yih-Ling Liu,1
B. A. Miller,1
Mingsheng Hong,1
Thang Bui Quy,1
Yuki Endo,1
A. Nguyen,1
P. Legato,1
L. Gatto,1
A. Geiger,1
K. Keeton,1
Zhi Chen,1
Lang Xia,1
R. Denis,1
Andrew Trask,1
Peter Hunt,1
William K. Jannen,1
Xuming He,1
Hai Hu,1
C. Tagwerker,1
M. Jan,1
J. Pont-Tuset,1
A. Boel,1
Ning Zhang,1
D. Weidele,1
Qiang Qu,1
Asutosh Palai,1
V. Gutarevich,1
Yi Song,1
Agus Perdana Windarto Budiharjo,1
Deepankar Choudhery,1
Liang Wang,1
Mohammed Allal Sinaceur,1
P. Mukala,1
Jonas Olson,1
Denise B. Warzel,1
Xiaohu Ge,1
P. H. Tran,1
R. Andrews,1
Xiangyu Shen,1
Uwe Draisbach,1
Gregory J. Kirchner,1
Qingkai Min,1
M. Ford,1
M. Paolanti,1
Anette Storesund,1
Javier D. Fernández,1
Graeme C. Simsion,1
S. Phithakkitnukoon,1
Federico Pistono,1
W. Horn,1
Saehoon Kim,1
Hoda M. O. Mokhtar,1
Sobia Yaqoob,1
Grant Hughes,1
E. Frank,1
L. Epstein,1
Chengyin Ye,1
Y. Yoo,1
Ahsan Morshed,1
R. Sion,1
Anyuan Shen,1
D. Riley,1
T. Frikha,1
K. Widerquist,1
Tobias Clement,1
Jichuan Zeng,1
A. Franklin,1
Joan S. Pujol Roig,1
K. Danjuma,1
Craig A. Schiller,1
M. Krawczyk,1
Hongxiao Zhu,1
Mladen Kovačević,1
F. Dignum,1
Noura Howell,1
K. Misiunas,1
Hyanghee Park,1
Marcel Karnstedt,1
Christopher Yeh,1
J. Timmermans,1
Ahmad Nimr,1
Debarun Kar,1
Jinoh Kim,1
M. Caria,1
Ethan Stancliffe,1
Theano Stavrinos,1
Thomas Ploug,1
S. Verstichel,1
Hui He,1
C. Eom,1
John Horner,1
Derya Yakar,1
Qian Long,1
Bozhen Hu,1
M. Pazienza,1
R. Boț,1
Grace Wong,1
Fabian Herzog,1
Yunhao Zhang,1
S. Maldonado,1
Sutanay Choudhury,1
Dingqi Yan,1
Miss A.O. Penney,1
Giuseppe De Giacomo,1
Jui-Wen Pan,1
M. Tonelli,1
Gaia Tomasello,1
C. Cao,1
W. Han,1
Michael Lui,1
Wenxi Wang,1
Gabriela Montoya,1
Yihan Gao,1
Fei Chen,1
Anne Miller,1
Chung-Cheng Chou,1
Etienne Lord,1
Guillaume Alain,1
H. Anh,1
Ruiyuan Li,1
Shejuan Xie,1
M. J. Yuan,1
Tianyu Pang,1
H. Marín-Castro,1
Gaoping Zhu,1
M. Ward,1
W. Mao,1
Hussain M. J. Almohri,1
Yongyong Chen,1
Daniel Delling,1
D. Reidsma,1
N. Yakovets,1
D. Wilkenfeld,1
S. Abhyankar,1
Felix Naumann,1
Awni Y. Hannun,1
Paul Boniol,1
Samia Ibtasam,1
G. I. Diaz,1
L. K. Tiong,1
M. Lazaridis,1
L. M. Soria-Morillo,1
Benson K. Green,1
Yi Wang,1
Yangzihao Wang,1
Leonardo Campillos-Llanos,1
Ting Shu,1
Gaurang Bansal,1
C. D. Ciferri,1
D. Clermont,1
Linhuan Wu,1
S. Armstrong,1
J. Bohli,1
Tim McBride,1
Olivier Chomat,1
Gengchen Mai,1
Ying Li,1
Jesse L. Preston,1
Shoaib Kamil,1
Abdallah Alsaad,1
R. Vaculín,1
T. Wise,1
Yi Luo,1
C. Kuhlman,1
Wenting Han,1
Assion Lawson-Body,1
I. Terziev,1
M. J. J. R. MEd,1
Juan Manuel Pérez,1
Marco Zuliani,1
A. Nori,1
Gerald Goertzel,1
Jing Yao,1
E. Hannan,1
R. D. Virgilio,1
Elad Verbin,1
A. Fedorov,1
Aniefor Sunday Jones,1
Dionysios Kostoulas,1
Bogdan Done,1
Michelangelo Ceci,1
J. Nicolas,1
S. Shah,1
Qingyun Wang,1
G. Edmeades,1
Martin Strohbach,1
Maria Karyda,1
R. Trestian,1
Joglas Souza,1
Emanuele Albini,1
A. Hawari,1
Chaoqin Huang,1
Malte Thiede,1
F. Rizzuto,1
Mohammed Anbar,1
Atsuto Seko,1
Sarah Cohen Boulakia,1
Guangxu Mei,1
Xiaohua Chen,1
C. Zaniolo,1
George K. Baah,1
Audrey J. Tan,1
H. Raafat,1
Zachary Schall-Zimmerman,1
Sumit Ganguly,1
Vinay Kumar Pant,1
Negar Mokhberian,1
Eesha Goel,1
Tien-Duy B. Le,1
Rogers Jeffrey Leo John,1
Dae-young Yu,1
A. Michalas,1
Yixiang Fang,1
A. Sequeira,1
Yanif Ahmad,1
James A. Overton,1
R. Goud,1
Anwar Pasha Deshmukh,1
Chandra Lukita,1
Hollie White,1
Tejal Shah,1
J. Gill,1
Anne-Marie Nussberger,1
Gurinder Singh,1
Chunpeng Ge,1
Fritz A. Francisco,1
Maciej Pankiewicz,1
M. Zhu,1
S. Mohammad,1
O. Liechti,1
G. Fox,1
Rabab Naqvi,1
Jessica M. Schwartz,1
Gangyong Jia,1
Lars Kruger,1
J. Tsai,1
Godwin Caruana,1
J. Menke,1
Zhengwei Yang,1
Seung Hwan Lee,1
W. Brooks,1
Liuping Wang,1
Y. W. Wang,1
G. Mazzeo,1
Grigorios Tsoumakas,1
Krzysztof J. Geras,1
Jungwon Kim,1
Selena Davis,1
Imen Filali,1
S. Atchley,1
A. Ramezankhani,1
D. Zetzsche,1
C. Jung,1
M. Sigwart,1
Zhenzhen Di,1
Sal Humphreys,1
Alexandre Lacoste,1
Yuechen Tao,1
Zihui Gu,1
F. Heimes,1
C. Séquin,1
Wang Li,1
Mark Hopkins,1
Rhoda Afriyie Mensah,1
Gautam Kunapuli,1
K. Ng,1
William E. Arter,1
N. Gonzalez,1
Verughese Jacob,1
Shuangyuan Wu,1
Peng Liu,1
Di Chen,1
Sima Jeddi,1
C. Rocha,1
Abdolreza Nazemi,1
S. Lewthwaite,1
A. Firestone,1
Chao Yu,1
M. Appel,1
W. A. Khan,1
Divya Mahajan,1
D. Mitra,1
W. N. Price Ii,1
V. Volosyuk,1
Gregory Hager,1
S. Zhyla,1
S. Hillson,1
Bin Yao,1
A. Ludewig,1
Lisha Zhu,1
Wei Song,1
R. Nayek,1
T. S. Nazaré,1
Philip J. Nickel,1
Ricardo Usbeck,1
A. Fayek,1
Timothy C. Au,1
Binyuan Hui,1
Tiancheng Sun,1
Hu He,1
Preethi Raghavan,1
A. Ang,1
Rong Xu,1
E. Politou,1
F. Turbak,1
Hongfang Lu,1
Sebastian Angel,1
M. Jabbar,1
D. P. Ballou,1
C. Tappert,1
Hantian Zhang,1
Mark Gaynor,1
Mohiuddin Abdul Qader,1
Jingqiang Liu,1
Dr. Somanchi Hari Krishna,1
Rafael Lorenz,1
A. Dingli,1
Gyeongho Kim,1
Prithviraj Ammanabrolu,1
Jose Ramon Gisbert,1
L. Cohen,1
Matthew Norton,1
J. Schnipper,1
Benjamin Klör,1
Balázs Szigeti,1
Geniver El Tekle,1
Y. Liang,1
Longbing Cao,1
Archana Solanki,1
T. Malik,1
G. Ibáñez-Sánchez,1
A. Abernethy,1
Kayur Patel,1
M. Dudás,1
P. Kremen,1
P. Illari,1
Paul F. D Ubois,1
T. Bernecker,1
Renmeng Liu,1
Hanen Abbes,1
S. Agarwal,1
K. Radcliffe,1
A. Davis,1
Pedro Sanches,1
Reem Talhouk,1
A. Crapo,1
Douglas M. Carmean,1
Junjie Hu,1
Joris Baan,1
Samuel S. Conn,1
J. Brownscombe,1
R. V. Kolhe,1
M. Wynn,1
A. Ståhl,1
H. H. Nguyen,1
Mohamed Nadjib Mami,1
W. Luk,1
Chengtao Xu,1
Z. Bozorgi,1
A. Soleymani,1
Hugh Greenberg,1
Laura Giordano,1
Shawn Tan,1
D. McConnell,1
Hezekiah J. Branch,1
Eranga Bandara,1
Marius Welzel,1
Alex J. Hughes,1
S. Weidt,1
Yuting Su,1
Larry D. Rosen,1
A. Dignam,1
Alberto Zamora,1
Suryadip Chakraborty,1
Bipin Joshi,1
D. O'Reilly,1
Qiao Zhang,1
Olexandr Shmatko,1
Bharath Shamasundar,1
E. Carrizosa,1
Meg Young,1
Fiona Berreby,1
Bożena Małysiak-Mrozek,1
Weiyuan Wu,1
Masanori Harada,1
D. Yagoubi,1
Tia Imandasari,1
E. M. Mitchell,1
Jennifer A. King,1
Fengshuai Lu,1
Li Jiang,1
Christopher C. Yang,1
Dag Svanæs,1
Siong Thye Goh,1
Jaeyoung Do,1
Jie Deng,1
Quanqing Xu,1
M. Alfano,1
Nagendra Kumar,1
Yafei Wang,1
D. Vreeman,1
Ajay Patel,1
Nora Mcdonald,1
A. Spil,1
Kinga Schumacher,1
Deepak Pareek,1
Saut Parsaoran Tamba,1
M. Tungare,1
E. Oikonomou,1
T. D. Huynh,1
Carmen L. Lewis,1
R. Al-Shabandar,1
Melvin C. August,1
M. Olivier,1
Mohamed Kerkech,1
Alan Chu,1
P. Eckersley,1
Mingyu Zong,1
Ran Shadmi,1
Jianqiao Zhu,1
Martin Abbott,1
Jasper Buijs,1
A. Sen,1
S. Ravela,1
Jeremy A. Whitson,1
P. Wasnik,1
G. Harrison,1
Haixian Wang,1
L. Moja,1
E. Kilsdonk,1
Yanrong Li,1
P. Agarwal,1
Adrien Bennetot,1
R. Pergl,1
Yu-Chih Lin,1
A. Samuel,1
Alexander Seeliger,1
Shanda Li,1
Thasso Griebel,1
J. Crowley,1
James G. Mork,1
E. Y. Wong,1
Saharnaz E. Dilmaghani,1
Xiaojie Wang,1
R. Sargent,1
Zoubida Kedad,1
N. Yahya,1
Yuchen Xie,1
Arushi Jain,1
Xiaoqian Wang,1
S. Nasim,1
Seth Lazar,1
Jon Espen Ingvaldsen,1
L. Dzyubak,1
Mohammad Mehdi Rajaeian,1
Shreyash Mishra,1
S. Hebbring,1
Xiaohai Dai,1
Angela Campbell,1
Ying Yang,1
Junyang Lin,1
Tuan Le Mau,1
Himel Dev,1
Kirsten E. Martin,1
Nikaash Puri,1
Meilin Widyastuti,1
Yi-Hsing Han,1
Jasmien Lismont,1
M. Stockwell,1
D. Widder,1
M. Frasconi,1
Brendan Kennedy,1
Gilvan C. Souza,1
Sunny Sanyal,1
T. Beier,1
I. Janković,1
R. Borsoi,1
Jan B. Vornhagen,1
Jianjun Wang,1
Yaodong Yu,1
J. Kacprzyk,1
Biyao Zhang,1
L. Hoeksema,1
Daniel Bittman,1
Chia-che Tsai,1
Erik Stolterman,1
Yong Li,1
Chang-You Tai,1
D. Batra,1
Jan-Christoph Klie,1
Yu-Ying Liu,1
Tianli Zhou,1
N. Chen,1
Xi Liang,1
W. Hager,1
J. F. Pimentel,1
S. Sutarno,1
H. Gardner,1
Katharina Engelmann,1
Xiaomei Zhang,1
Adity Gupta,1
Hui Zhong,1
Laura Perez-Beltrachini,1
Siti Komsiyah,1
Zheng Wang,1
K. Bouzidi,1
Kaan Kara,1
J. C. Maxwell,1
Hao Liao,1
Ahmad Hassan,1
Ali Ahmadian Ramaki,1
Ramkumar G,1
Sutima Thibordee,1
Chunhui Li,1
Kui Deng,1
Alexander L. Ling,1
N. Malod-Dognin,1
Dimitrios G. Kottas,1
Atsushi Kanehira,1
Michael Coughlan,1
D. Moldovan,1
Rebecca Crootof,1
Mu-Hee Song,1
Chao Pan,1
Mahda Noura,1
B. Rannala,1
A. Hor,1
S. Do,1
Max v. Schönfeld,1
A. Matsuo,1
Yuqi Mo,1
Carol Gilligan,1
M. Maddox,1
Sebastian Barthel,1
Matthew E. Tolentino,1
Daniel Reissner,1
Yan Wu,1
Birte Glimm,1
Sina Niedermaier,1
Qian Wei,1
X. Gansel,1
Yunxiao Zhang,1
Jana Samland,1
D. Smith,1
Sarojini Nadar,1
David T. Lee,1
Hidetomo Sakaino,1
M. Kaminski,1
L. Celi,1
Mohammed Al-Janabi,1
Naihao Deng,1
Sven Groppe,1
Jong-Chul Oh,1
N. Fuhr,1
Alexandra Zytek,1
Dongdong Wang,1
Neural Network Model,1
Raghavendran Partha,1
D. Martinez,1
Thao-Trang Huynh-Cam,1
P. Shoval,1
Fuji Lai,1
Chia-Chi Wu,1
R. Mohammadkhani,1
Jiagang Zhu,1
S. Munro,1
M. Saieg,1
K. Kawagoe,1
Gerard Castro,1
Monchai Bunyakitanon,1
Pulkit Agrawal,1
Tanusree Sharma,1
Weihong Chen,1
Amarnath Palavalli,1
Yogendra Pandey,1
Jin-Hang Du,1
Olakotan Olufisayo,1
A. Hartog,1
J. DeWitt,1
Yibin Xu,1
H. Seol,1
Anuj Kumar,1
Ravikiran Madala,1
M. Puppala,1
A. Guzzo,1
Dr. J. Lenin,1
F. V. van Haren,1
J. Hullman,1
V. Cabrera,1
M. H. Hem,1
Wanqi Liu,1
Molood Barati,1
Zhen Zhang,1
Saumen C. Dey,1
M. Andreolini,1
Ladjel Bellatreche,1
G. Ausiello,1
T. Maekawa,1
P. Dillinger,1
Michael Moeng,1
Suhua Lei,1
S. Budhe,1
Milinda A Samaraweera,1
A. Balasubramanian,1
H. Pham,1
Qianwen Wang,1
Fei Mei,1
Zeerak Talat,1
Serguey Braguinsky,1
Kunal Agrawal,1
Sneha Goswami,1
Christiane Attig,1
Sarmad Istephan,1
B. B. Cambazoglu,1
C. Raynes-Greenow,1
Marco Pegoraro,1
Xiangyuan Zhu,1
J. Cohen,1
Sascha K. Manier,1
J. Schousboe,1
Nandita Vijaykumar,1
Shu-Chin Wang,1
J. McBeath,1
Kęstutis Mosakas,1
Sivadi Balakrishna,1
Wen Yang,1
Xiaobo Wang,1
K. H. Leung,1
G. Barbareschi,1
Haishuai Wang,1
P. Yellamma,1
Ming Zhang,1
Nikitha Yathiraju,1
Wei Xiong,1
S. Ali,1
Po-Hsuan Hsu,1
G. Piazza,1
K. Gericke,1
Danai Papageorgiou,1
Ryan Tonkens,1
P. Lensing,1
D. Haderle,1
O. Terrada,1
S. Coll,1
Sergei Ivanov,1
Jordi Nin,1
Steven Bramhall,1
Bin Yang,1
Mahendrawathi Er,1
Fernando M. Suyama,1
A. Carbonari,1
N. Alon,1
Rohan Anil,1
Jayaraman J. Thiagarajan,1
R. V. D. Lans,1
Micah Altman,1
Jiedong Zhuang,1
M. Nendaz,1
Anika Groß,1
T. Chiueh,1
P. McConnell,1
G. W. Bhawika,1
V. Bukhtoyarov,1
Y. Kashima,1
F. Al-turjman,1
Banu Buruk,1
M. Kerremans,1
Eugene Wu,1
Sven Hartmann,1
N. Kondo,1
Laura B. Madsen,1
Yinjun Wu,1
H. Patil,1
Boa-Hua Yu,1
Nicola Cotumaccio,1
Prakash Garia,1
Martin G. Seneviratne,1
G. Somani,1
J. Gong,1
Chiung-Shiann Huang,1
Armanda Lewis,1
Faheem Ahmed,1
E. Weledji,1
Roshan Kuruvila,1
P. Bello,1
M. Mavrikis,1
S. Sundari,1
M. T. Bahadori,1
Habin Lee,1
Nikola Marković,1
Y. Sheu,1
M. Stone,1
P. Rijnbeek,1
B. Chow,1
Hong Zhong,1
A. Messina,1
D. Foran,1
Long Pham,1
M. Mehlawat,1
T. Taleb,1
Muhammad Shahbaz,1
A. Laupacis,1
Adityo Wicaksono,1
Megha Srivastava,1
Kaiyuan Yang,1
Justin McHugh,1
B. Ács,1
A. Rahman,1
Zongxin Li,1
Anil Gaihre,1
Todd H. Oakley,1
B. Kaye,1
Weijie Fu,1
Yanhui Lv,1
J. Schwalm,1
Simon Rohrbach,1
Manoj V,1
K. Stubbs,1
Xuelong Li,1
K. Berkner,1
P. Hayman,1
Michael P. Wellman,1
Joris C. Verster,1
F. Choudhury,1
Todd Lipcon,1
Xiaolong Ke,1
Ezio Di Nucci,1
K. Gollmer,1
Lin Xiao,1
M. Ijaz,1
Peng Han,1
Joyce W Tang,1
Jianqiang Shen,1
S. Shin,1
Nizar Elleuch,1
Lifu Song,1
Mohammad Taha Khan,1
Yibin Ren,1
Matthew H. Bailey,1
M. Cheatham,1
Siqiang Luo,1
Khin Phyu Phyu Shein,1
Sebastian Ament,1
L. Pádua,1
Carlos Casorrán,1
M. Hollingshead,1
Georgios Papachristoudis,1
Lorne Sossin,1
P. Carns,1
Adrián Israel Martínez-Franco,1
Ahmad Yanie,1
A. Filipowska,1
Jonathan Laserson,1
N. P. Karlekar,1
P. Kranen,1
M. Elkano,1
Chih-Chieh Yang,1
Donghun Lee,1
J. Whittle,1
M. Ehteram,1
Chandan A,1
Steven Keith,1
Maytham H Hussein,1
Anne-Carolin Döring,1
B. Moskal,1
J. Raisaro,1
J. Dittrich,1
Rongrong Hou,1
Cong Peng,1
M. Ghorbani,1
Bronwyn H Hall,1
Anand Paul,1
Yingchi Mao,1
P. Taechatanasat,1
M. Shafiq,1
Gamal G. N. Geweid,1
O. Vandenberg,1
Chen Zhang,1
R. Rawat,1
Qinglei Kong,1
K. Ramokapane,1
Angel Udías,1
S. K. Tabatabaei,1
R. Shrestha,1
Juan José Rodríguez Diez,1
Z. Q. Lin,1
A. Veglis,1
Volker Tresp,1
Ningyuan Sun,1
R. C. Tripathy,1
Brian J Kim,1
Rongmei Lin,1
Ronal Singh,1
A. Bijleveld,1
Omer Sabary,1
L. Gillam,1
Yingzhi Lin,1
B. Sundarakani,1
Yihan Sun,1
T. I.,1
M. McKusick,1
Daehee Han,1
Julien Subercaze,1
Ronan Hamon,1
Mohamed Hammad,1
Antonio Bosco,1
Rocco Sedona,1
Putrama Alkhairi,1
Nattaruedee Vithanwattana,1
Bixia Tang,1
V. Chamola,1
Keqin Li,1
David Sánchez,1
Glenn Cohen,1
Ye Yuan,1
Yueyue Zhang,1
A. Balde,1
Tomasz Miksa,1
N. Jayapandian,1
A. Athreya,1
Dominic Seyler,1
Zhuoning Yuan,1
Ke Gu,1
Juan Zhang,1
Dandan Liang,1
Md Jobair Hossain Faruk,1
Yang Zhan,1
R. Intan,1
Cong Yan,1
Jinyue Feng,1
P. Kulkarni,1
Sung-Ming Wu,1
A. Ismail,1
Kevin P. Cohoon,1
Kiki Fatmawati,1
Bryan Feenstra,1
Joel J. Heidelbaugh,1
E. Verdú,1
Susan L. Rose,1
Jingxian Yu,1
Mitsuru Igami,1
Praveen Kumar Premkamal,1
Shunqin Chen,1
Ju-Won Kim,1
S. Manne,1
L. Kidzinski,1
Lee Cohen,1
T. Jouck,1
Muddasar Naeem,1
David C. Wierschem,1
Thibaud Chardonnens,1
Aseem Kinra,1
K. Grauman,1
T. Holt,1
Irvin Hwang,1
V. Barrile,1
Paul Wicks,1
P. Boguslawski,1
J. Nabi,1
Olivia Numminen,1
A. Rafique,1
E. Hargittai,1
Margus Räim,1
A. Arieno,1
Chin-Hsiung Wang,1
Paolo Lo Giudice,1
Xinghua Pan,1
Deqin Xiao,1
K. Gill,1
Haiying Wang,1
S. Uchiyama,1
Kristina Moiseeva,1
Friedrich Burkhard von der Osten,1
Yulin Yang,1
Mary Elaine Califf,1
A. Antle,1
Kathleen C. Fraser,1
Stan Danforth,1
Elliot G. Mitchell,1
Qizhen Zhang,1
Leonhard Balduf,1
Giuseppe Agapito,1
Yuede Ji,1
N. G. Portney,1
Khushi Gupta,1
M. Tanguay-Sela,1
Nayan P Agarwal,1
Patrick Hall,1
A. Randolph,1
S. Friedman,1
Mingming Guo,1
D. Edelstein,1
Haolin Wang,1
B. Chandra,1
Arash Shaban-Nejad,1
Yuhong Li,1
M. Warga,1
Hongyue Wu,1
R. Jena,1
Adriana R. Oller,1
Richard C. Camara,1
R. Passonneau,1
T. Baker,1
Alexander Sunk,1
G. Coté,1
Christopher Csíkszentmihályi,1
Yipeng Zhang,1
Samira ElAtia,1
Richard Williams,1
I. A. Barantsov,1
G. Gonçalves,1
L. M. Sun,1
T. Hernandez-Boussard,1
R. Reich,1
Ilias Giechaskiel,1
S. Ghazal,1
Beata Beigman Klebanov,1
Daniel Gibney,1
Xiaoyu Deng,1
H. Fazlollahtabar,1
M. C. Molina,1
J. Cowie,1
M. Winikoff,1
N. Sharkey,1
Aftab,1
Gervase Chutis join,1
J. Almeida,1
Zhe Peng,1
B. L. Grand,1
K. Kortüm,1
Ashfaq Farooqui,1
D. Mottin,1
Veronica Liesaputra,1
Drew Linsley,1
V. Innocente,1
C. Fleming,1
Zhong Wang,1
D. R. Sari,1
Philip Brey,1
Rachael Garrett,1
S. M. Rashid,1
Bernhard Drotleff,1
Natalia Silberstein,1
A. Agresti,1
J. Clarke,1
P. Heudel,1
Morgan Price,1
James H. Faghmous,1
R. Burke,1
Muhammad El-Hindi,1
Xiaofei Zhang,1
Ahad Ali,1
Brian Hentschel,1
A. Mikhalev,1
M. Kirienko,1
Antonios Karatzoglou,1
K. Porayska-Pomsta,1
Jiang Bian,1
Felix Heine,1
I. Tetko,1
C. Damásio,1
Parulian Parulian,1
M. Blaha,1
L. Tomokiyo,1
Wen Huang,1
E. Igelström,1
Wei Dai,1
N. Williams,1
B. Green,1
T. Kireev,1
C. A. Ferrero,1
Yuchao Yang,1
V. C. Müller,1
Sayan Ranu,1
Zeynep Tufekci,1
James K. Sheppard,1
C. T. Nguyen,1
Asaad Hakeem,1
A. Smirnov,1
Davide Duma,1
Dean Alderucci,1
M. Scigelová,1
Yang You,1
M. Valenti,1
Henrik Mühe,1
Simyung Chang,1
Michal Markevych,1
Jiyun Jung,1
Jie Guo,1
P. Tennent,1
Mohan Krishna Kagita,1
Mark Zolotas,1
Marwan Hassani,1
A. Koene,1
Joseph Ricci,1
Thi Bich Hong Tu,1
S. Lazarova-Molnar,1
M. Nikitin,1
Irina Botan,1
Maolin Shi,1
Jianfei Chen,1
Janice S. Miller,1
K. Nagaraj,1
Ailidani Ailijiang,1
Bo Xin,1
T. Trabasso,1
Haoran Li,1
B. Akhmetov,1
Huixin Yu,1
I. Psaras,1
Tadas Vilkys,1
Haya Al-Tuwaijri,1
R. Mihet,1
G. Silbernagel,1
Jiaxuan Wang,1
E. Kerkri,1
Christina Steier,1
V. Khadse,1
João Caramujo,1
M. Adamo,1
P. Cheung,1
Song Han,1
Guillermo Ruiz,1
C. Scherz,1
R. Franks,1
L. Perimal-Lewis,1
N. Shortland,1
C. Ariza-Porras,1
Abdallah Arioua,1
R. Hayen,1
B. Keltch,1
D. Mann,1
Greetje Vanhoutte,1
C. Zera,1
Gadde Vinay Venkata Abhinav Kumar,1
Neha Sharma,1
Varsha T. Lokare,1
Salman Niksefat,1
Qiuwen Chen,1
M. Bisson,1
Christopher M. Kelty,1
Heming Zhang,1
Esther Keymolen,1
M. Lucas-Estañ,1
Cong Yue,1
Chanmee Sirichanya,1
Akshit Gupta,1
Youssef Bassil,1
A. Nurani,1
Rosalie A. Waelen,1
Parul Verma,1
B. Bögels,1
Lambda Architecture,1
Kun Yu,1
Yifan He,1
Leting Wu,1
An Yan,1
Dennis Pedersen,1
Shamika Klassen,1
Kiwan Maeng,1
E. Aspillaga,1
Talal Bonny,1
K. Turi,1
Jovan Varga,1
Lingfeng Ruan,1
Fahame Emamjome,1
L. Bossert,1
Beomseok Nam,1
Carole-Jean Wu,1
Karolina La Fors,1
E. Shelp,1
Denise O’Brien,1
Pranay Verma,1
Lin Xiang,1
R. Juhász,1
