proceedingId,conferenceName,year,venue,city,edition
5dcf4031-1c0e-4453-960f-21008533d282,"IEEE International Conference on Acoustics, Speech, and Signal Processing",2020,Korea Advanced Institute of Science and Technology,Seoul,18
be7cf081-52a7-4e37-a908-1627df7c8f29,"IEEE International Conference on Acoustics, Speech, and Signal Processing",2021,Delft University of Technology,Amsterdam,19
e8a8193f-4b93-4b8a-836b-665b83daae8f,"IEEE International Conference on Acoustics, Speech, and Signal Processing. ICASSP99",1999,Stanford University,San Francisco,1
503bbab9-d4c6-4a41-a0c8-8f3eccd6f6c0,IEEE International Conference on Advances in Electrical Engineering and Computer Applications (AEECA),2022,Swiss Federal Institute of Technology,Zurich,1
a0c666ac-c31b-4d99-bc63-60ca5dcd8497,IEEE International Conference on Automation Science and Engineering,2007,King's College London,London,1
05b2a3ea-bd8f-43a8-8e9a-3d24f82ede02,IEEE International Conference on Automation Science and Engineering (CASE),2019,University of Tokyo,Tokyo,1
a114d240-7179-4aa8-ba6e-08e0acb09582,IEEE International Conference on Autonomous Robot Systems and Competitions (ICARSC),2017,Nanyang Technological University,Singapore,1
6eadb234-b94d-447e-b1e3-b2a0686acaf1,IEEE International Conference on Big Data (Big Data),2014,Seoul National University,Seoul,1
3ab73297-f1a5-4d20-b77d-24df4c40d587,IEEE International Conference on Big Data (Big Data),2015,University of Waterloo,Toronto,2
a2b8cca1-09c2-4e91-be69-6a8fdbefaf11,IEEE International Conference on Big Data (Big Data),2017,École Polytechnique,Paris,4
6b084f7c-3025-4a06-a8f7-dadd0f2c9238,IEEE International Conference on Big Data (Big Data),2018,ETH Zurich,Zurich,5
2dc49789-ca10-4895-a26d-144df8be5a73,IEEE International Conference on Big Data (Big Data),2019,Sorbonne University,Paris,6
f7c438e5-e9aa-4152-9e5c-612876b9bc91,IEEE International Conference on Big Data (Big Data),2020,École Polytechnique,Paris,7
bc51e11b-3ab5-40eb-aae0-4eac1ef23bfb,IEEE International Conference on Big Data (Big Data),2021,Singapore Management University,Singapore,8
d9523ffc-d286-4177-bff9-48b2b8a2e410,IEEE International Conference on Big Data (Big Data),2022,Macquarie University,Sydney,9
593e440f-27f0-4329-a88e-fbe2441612a3,IEEE International Conference on Big Data Analysis (ICBDA)(,2017,Seoul National University,Seoul,1
012f2d76-f55d-4c0a-b657-2332f5cf0a35,IEEE International Conference on Big Data Intelligence and Computing (DataCom),2021,Swiss Federal Institute of Technology,Zurich,1
400164e7-ee95-4b97-89ff-4bff7d081cf2,"IEEE International Conference on Big Data Security on Cloud (BigDataSecurity), IEEE International Conference on High Performance and Smart Computing, (HPSC) and IEEE International Conference on Intelligent Data and Security (IDS)",2017,Imperial College London,London,1
bdb2f6b0-048d-4022-85e2-798d582fcbf1,IEEE International Conference on Big Data and Artificial Intelligence (BDAI),2022,Massachusetts Institute of Technology,Boston,1
1bb545e5-f357-4e10-992c-534601fd7faa,IEEE International Conference on Big Data and Cloud Computing,2014,Harvard University,Boston,1
3dda4ef5-4000-4b15-b200-b7ae8fcac1ca,IEEE International Conference on Big Data and Cloud Computing,2015,Harvard University,Boston,2
1b99eebb-a2d1-4764-ae21-33f8e7eaffab,IEEE International Conference on Bioinformatics and Biomedicine,2011,Yonsei University,Seoul,1
c418227a-e0cf-4dbb-8d8c-b1f95ee90069,IEEE International Conference on Bioinformatics and Biomedicine,2016,University of Toronto,Toronto,6
312be706-a403-4f89-a7c1-8c21f3a48173,IEEE International Conference on Bioinformatics and Biomedicine,2019,University College London,London,9
6b967e9d-5a59-4870-94da-bd3456fe692a,IEEE International Conference on Bioinformatics and Biomedicine,2020,Stanford University,San Francisco,10
e03236b5-843a-4f87-a9aa-5f22baea22ec,IEEE International Conference on Cloud Computing,2009,École Polytechnique,Paris,1
2fb3d10c-bdec-42ae-b766-b6e83f95f955,IEEE International Conference on Cloud Computing,2012,City University of New York,New York,4
2528c980-9f7c-4bef-b706-8b99c2bb9fa0,IEEE International Conference on Cloud Computing,2018,Seoul National University,Seoul,10
788ef0c8-64b4-43d1-860b-2127cf52fe1c,IEEE International Conference on Cloud Computing Technology and Science,2013,Tsinghua University,Beijing,1
3fcb411d-c093-4bdd-a0a9-97941b928857,IEEE International Conference on Cloud Computing Technology and Science (CloudCom),2016,University of Amsterdam,Amsterdam,1
a1e4e720-23da-46ff-bd6c-44f8e1331c92,IEEE International Conference on Cloud Computing Technology and Science (CloudCom),2017,Massachusetts Institute of Technology,Boston,2
b8e95d84-f4c7-4ebd-bbfa-a62b3c577f60,IEEE International Conference on Cloud Computing Technology and Science (CloudCom),2018,Korea Advanced Institute of Science and Technology,Seoul,3
15168232-e366-4482-8125-e1ca04de8bd2,IEEE International Conference on Cloud Computing and Big Data Analysis (ICCCBDA),2016,Seoul National University,Seoul,1
98691168-79dd-4274-9225-915ca75513b1,IEEE International Conference on Cloud Computing and Intelligence Systems,2014,Sorbonne University,Paris,1
4df91407-33b0-43fc-b018-7e52e271a177,IEEE International Conference on Cloud Engineering (IC2E),2018,Korea Advanced Institute of Science and Technology,Seoul,1
33d2e6b8-4a87-44f4-a552-dfe3baaa12de,IEEE International Conference on Cloud Engineering (IC2E),2021,University of Oxford,London,4
f235e7ea-c8b5-4312-a9c7-ce2de47e10a2,IEEE International Conference on Cluster Computing,2011,Columbia University,New York,1
37e6edd5-7eb0-4977-b640-227235b9bc94,IEEE International Conference on Cluster Computing,2012,Nanyang Technological University,Singapore,2
50db2050-19c9-48d5-9cc4-568fb7427f6a,IEEE International Conference on Cluster Computing,2013,University of New South Wales,Sydney,3
42c9ffd4-f6f6-434c-b2e3-e9fc58156e1f,IEEE International Conference on Cluster Computing,2014,VU Amsterdam,Amsterdam,4
a03abb9c-7651-4d3a-8250-e4b785e2ce79,IEEE International Conference on Cluster Computing,2016,University of Toronto,Toronto,6
96d05b34-3db0-45fb-a617-13de8e8050bb,IEEE International Conference on Cluster Computing,2017,University College London,London,7
126ab2ad-7e6a-4e38-8bf1-4ba2b6687d93,IEEE International Conference on Cluster Computing,2018,Northwestern University,Chicago,8
08f92c8d-1cba-445f-8b1a-40f0471868f9,IEEE International Conference on Cluster Computing,2019,New York University,New York,9
96f1c346-6655-4043-a544-2aade4b2593f,IEEE International Conference on Cluster Computing,2021,University College London,London,11
3c61c196-b117-4ede-8025-e7176ace147b,IEEE International Conference on Communication Software and Networks,2011,Berkeley,San Francisco,1
08bb5dd8-6d87-4d8e-bb09-2e4dfb4118a5,"IEEE International Conference on Communication, Networks and Satellite (COMNESTAT)",2015,Macquarie University,Sydney,1
e460d91d-6121-449a-9377-eca071f6e3a0,IEEE International Conference on Communications (ICC),2014,San Francisco State University,San Francisco,1
7501549d-106f-4e2d-b652-362bc35e98e3,IEEE International Conference on Communications (ICC),2015,Delft University of Technology,Amsterdam,2
49c915d5-74ee-47c7-81d3-7bfd984dc21a,IEEE International Conference on Communications (ICC),2017,Cornell Tech,New York,4
a8a3b494-453b-47d5-b214-842e54329c50,"IEEE International Conference on Communications, . ICC '03",2003,Wageningen University,Amsterdam,1
740eac3d-9d1f-4575-a8e8-d8b82e5125f9,IEEE International Conference on Computational Science and Engineering (CSE) and IEEE International Conference on Embedded and Ubiquitous Computing (EUC),2017,Columbia University,New York,1
b5c396cf-0c7c-4c3b-b5a2-3032eeb02685,IEEE International Conference on Computer Vision,1999,Waseda University,Tokyo,1
d0b1004e-8a65-4ea4-ad52-f984a3cdb744,IEEE International Conference on Computer Vision,2001,Yonsei University,Seoul,3
bf98e959-aa4a-4834-ae40-999bef03fec8,IEEE International Conference on Computer Vision,2003,University of Technology Sydney,Sydney,5
61edd15b-8fb2-42a4-837d-d2631da780d9,IEEE International Conference on Computer Vision,2007,Northeastern University,Boston,9
27dbe328-0f18-4874-b9aa-5726ac3076be,IEEE International Conference on Computer Vision,2009,University of Toronto,Toronto,11
f3cd739e-38c0-4bba-897a-318d7a24ad05,IEEE International Conference on Computer Vision,2011,University of Zurich,Zurich,13
ef2dc49b-dc2b-4082-a13c-b17c6b193786,IEEE International Conference on Computer Vision,2013,National University of Singapore,Singapore,15
7d0a07f3-afa3-41da-b453-7aaf6a60003c,IEEE International Conference on Computer Vision,2014,Swiss Federal Institute of Technology,Zurich,16
198e15ad-4d5e-4e91-8658-d3aa04ab9aa8,IEEE International Conference on Computer Vision,2015,Seoul National University,Seoul,17
173d2cdc-9128-4c7b-baa8-e7faf01c2bd5,IEEE International Conference on Computer Vision,2016,Humboldt University of Berlin,Berlin,18
f64e529f-b6c6-402f-af9e-9576616f3d3a,IEEE International Conference on Computer Vision,2017,National University of Singapore,Singapore,19
f7402323-6143-4052-8757-55b235cd4b8d,IEEE International Conference on Computer Vision,2018,Stanford University,San Francisco,20
4a15b392-d881-4c49-b00a-61ade720a885,IEEE International Conference on Computer Vision,2019,City University of New York,New York,21
7f2937a0-f916-4859-b30c-e6acccc3e023,IEEE International Conference on Computer Vision,2020,Columbia University,New York,22
726f7d3d-55a3-4343-838c-20006175ad86,IEEE International Conference on Computer Vision,2021,University of Zurich,Zurich,23
25665ce9-c5e7-4fce-ace2-299c2fe1692d,IEEE International Conference on Computer Vision,2022,Northeastern University,Boston,24
84975197-9498-4c57-8142-dce35437ac36,IEEE International Conference on Computer Vision,2023,City University of New York,New York,25
184df134-eac4-4137-8e89-e78d70419c91,IEEE International Conference on Computer Vision (ICCV'05) Volume 1,2005,Columbia University,New York,1
ac8e9ab1-03d4-42fd-949e-f2cc8477c979,IEEE International Conference on Computer Vision Workshop (ICCVW),2015,Loyola University Chicago,Chicago,1
fe097533-a360-4032-88c8-5c5119418f17,IEEE International Conference on Computer Vision Workshops,2013,Illinois Institute of Technology,Chicago,1
00659f30-df08-4a82-8a47-fababbf66807,IEEE International Conference on Computer Vision. ICCV,2001,Macquarie University,Sydney,1
dd8c5786-90de-415d-b330-b529bab0dad9,IEEE International Conference on Consumer Electronics,2023,Macquarie University,Sydney,1
0a08aed5-511b-4f64-b420-728db80a2b2d,IEEE International Conference on Current Trends in Advanced Computing (ICCTAC),2017,École Polytechnique,Paris,1
350b5727-f570-4940-8c6d-dd0b20f961a5,"IEEE International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA)",2023,Technical University of Berlin,Berlin,1
fc6bdb76-2414-4e5b-8a9c-d4e82093d76b,IEEE International Conference on Data Engineering,1994,Harvard University,Boston,1
af9525f6-602d-4ee7-92a6-c5192a85d7d8,IEEE International Conference on Data Engineering,2005,University of New South Wales,Sydney,12
eb43f313-70d4-4c4d-8c65-83e7195aadbd,IEEE International Conference on Data Engineering,2006,University of Oxford,London,13
dc1c3ffa-859f-4a1b-bb32-3b33b1318723,IEEE International Conference on Data Engineering,2007,Harvard University,Boston,14
2d22480d-4bb9-49aa-b47b-d6705884fec7,IEEE International Conference on Data Engineering,2008,Singapore Management University,Singapore,15
be68e64b-51b9-4525-9bb2-ceeffd3b5858,IEEE International Conference on Data Engineering,2009,Peking University,Beijing,16
f225c696-638f-45e0-872b-3fab5a5a5d9d,IEEE International Conference on Data Engineering,2010,University of Toronto,Toronto,17
8e1e7334-d57b-4eb3-ab99-8510c530258b,IEEE International Conference on Data Engineering,2011,San Francisco State University,San Francisco,18
c283b26c-474f-437d-8f6d-1642e860ef38,IEEE International Conference on Data Engineering,2012,Nanyang Technological University,Singapore,19
cf3c33a5-7098-4f89-b4ff-fb72500f77fd,IEEE International Conference on Data Engineering,2013,Waseda University,Tokyo,20
4f8a6bd2-082e-4d87-9cf3-c883fc6f90f7,IEEE International Conference on Data Engineering,2014,Tsinghua University,Beijing,21
df600f83-07e5-4603-989a-3f63ff535435,IEEE International Conference on Data Engineering,2015,Macquarie University,Sydney,22
e9391087-5e04-4152-b137-abe915cbcaa9,IEEE International Conference on Data Engineering,2016,École Polytechnique,Paris,23
2629e14a-5921-484c-a9f8-ee7ba52d6ca7,IEEE International Conference on Data Engineering,2017,Korea Advanced Institute of Science and Technology,Seoul,24
32a05673-1745-40c9-a231-5c808ec771b6,IEEE International Conference on Data Engineering,2018,Beijing University of Posts and Telecommunications,Beijing,25
70427d0d-0ae2-445c-a277-219bdf3331dd,IEEE International Conference on Data Engineering,2019,San Francisco State University,San Francisco,26
d7e7a6bc-278b-4ce9-88cc-4533e5bbf6ae,IEEE International Conference on Data Engineering,2020,Humboldt University of Berlin,Berlin,27
bb5b48c5-aedd-4f9f-bcc1-5bf6ada1dbe7,IEEE International Conference on Data Engineering,2021,Peking University,Beijing,28
f2dd6939-4456-49d4-ab61-42233416beb7,IEEE International Conference on Data Engineering,2022,Technical University of Berlin,Berlin,29
67360ed0-8bfa-40e3-9a58-ebe5cfbda8c1,IEEE International Conference on Data Engineering Workshop,2007,University of Chicago,Chicago,1
ab313505-5514-4578-b50f-a48c9becd7bc,IEEE International Conference on Data Engineering Workshops (ICDEW),2013,Berkeley,San Francisco,1
0390b83d-a430-4195-9ba1-0f1296fe84ed,IEEE International Conference on Data Engineering Workshops (ICDEW),2019,Nanyang Technological University,Singapore,7
3d388cbb-14ec-4fa3-8f68-64370a5544f7,IEEE International Conference on Data Engineering Workshops (ICDEW),2020,Peking University,Beijing,8
f331ab75-7375-4adc-bd97-87cc4307aba8,IEEE International Conference on Data Engineering Workshops (ICDEW),2021,Delft University of Technology,Amsterdam,9
5a257de5-e56c-45b6-ac93-0bb7b2811e79,IEEE International Conference on Data Mining,2002,"University of California, San Francisco",San Francisco,1
9b01ea87-0dba-49ac-b3f6-9015141b50e9,IEEE International Conference on Data Mining,2003,Sorbonne University,Paris,2
e339bf65-573f-4a67-85ad-e05dff49ad6b,IEEE International Conference on Data Mining,2008,University of Waterloo,Toronto,7
f9ba5e6a-7030-4b1c-96cd-295230fb80a9,IEEE International Conference on Data Mining,2009,Loyola University Chicago,Chicago,8
1752b39b-6b61-4c0c-a5f0-60d3af5b712f,IEEE International Conference on Data Mining,2010,Seoul National University,Seoul,9
64e4b5dd-f8ad-4110-885a-90486d093c23,IEEE International Conference on Data Mining,2011,Ryerson University,Toronto,10
6faf4ddb-6c1e-44f0-b8c2-c8dbf90c4e62,IEEE International Conference on Data Mining,2012,Sorbonne University,Paris,11
1a72cff4-aa2f-4956-8c93-f490c31c3386,IEEE International Conference on Data Mining,2013,Keio University,Tokyo,12
207b5bf1-ef95-4d5f-9b3a-768f8c6e4fd7,IEEE International Conference on Data Mining,2014,Ryerson University,Toronto,13
024d6016-0956-4e38-807b-9aad7e2f1167,IEEE International Conference on Data Mining,2015,Delft University of Technology,Amsterdam,14
1a0bad16-65dc-42fa-91ef-0d1372cb5c28,IEEE International Conference on Data Mining Workshop (ICDMW),2015,Sciences Po,Paris,1
233c2735-74aa-444b-ae52-2e3d13d0d31e,IEEE International Conference on Data Mining Workshops,2008,Loyola University Chicago,Chicago,1
28a3c5ee-1f81-47ba-a7ee-5b155002b23d,IEEE International Conference on Data Mining Workshops,2009,Northwestern University,Chicago,2
38e7b8cc-73ea-40f4-8e2f-c161b4c73547,IEEE International Conference on Data Mining Workshops,2010,Waseda University,Tokyo,3
26a2f425-0079-4b78-8955-4020a7cea506,IEEE International Conference on Data Mining Workshops,2012,National University of Singapore,Singapore,5
a6ecb9d0-ca10-4623-b23e-74daba436270,IEEE International Conference on Data Mining Workshops (ICDMW'06),2006,York University,Toronto,1
32eef29f-a807-4e07-9043-ea5a1e32a605,IEEE International Conference on Data Mining Workshops (ICDMW),2016,Northwestern University,Chicago,1
d2c1e144-3725-4ac0-b8b1-37b450c29c20,IEEE International Conference on Data Mining Workshops (ICDMW),2017,Boston University,Boston,2
04f7f067-0127-4391-a23e-a4c54b4cbcd6,IEEE International Conference on Decentralized Applications and Infrastructures,2019,Wageningen University,Amsterdam,1
1483da44-2878-441a-aa93-9af1bef8b9cf,IEEE International Conference on Digital Ecosystems and Technologies (DEST),2012,Stanford University,San Francisco,1
e0e0cca2-313d-48e1-afe0-e800d7af31eb,IEEE International Conference on Distributed Computing Systems,2008,National University of Singapore,Singapore,1
d58ff6e3-2770-457f-a446-1e8abe5b9d37,IEEE International Conference on Distributed Computing Systems,2010,Columbia University,New York,3
22ecd033-b774-4b22-b53d-f0b3aa9213d2,IEEE International Conference on Distributed Computing Systems,2017,VU Amsterdam,Amsterdam,10
da09c0e2-b119-41ec-bf0b-97ad51991781,IEEE International Conference on Distributed Computing Systems,2018,Ryerson University,Toronto,11
1e270b8d-4b24-49d7-8713-79f0c1a3b005,IEEE International Conference on Distributed Computing Systems,2019,Humboldt University of Berlin,Berlin,12
712a8c6a-153c-4063-9182-270bd77d61c2,IEEE International Conference on Distributed Computing Systems,2021,Charité - Universitätsmedizin Berlin,Berlin,14
